LotArea,LotFrontage,TotalBsmtSF,BedroomAbvGr,Fireplaces,PoolArea,GarageCars,WoodDeckSF,ScreenPorch,Expensive,MSZoning,Condition1,Heating,Street,CentralAir,Foundation,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,KitchenQual,FireplaceQu,MSSubClass,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageArea,OpenPorchSF,EnclosedPorch,3SsnPorch,MiscVal,MoSold,YrSold,Id,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,BsmtFinType2,HeatingQC,Electrical,Functional,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition
8281,60,864,3,1,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,Po,20,5,5,1965,1965,0,553,311,0,864,0,0,864,0,0,1,0,1,5,1965,360,0,236,0,0,12,2009,463,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,BLQ,Gd,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
11988,74,715,3,1,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,LwQ,TA,Gd,70,6,7,1934,1995,0,326,0,389,849,811,0,1660,0,0,1,1,1,6,1939,240,0,0,0,0,8,2008,464,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,1Fam,2Story,Hip,CompShg,Stucco,Stucco,None,Unf,Fa,FuseA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
8430,60,1040,3,0,0,0,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,Rec,TA,,20,5,5,1978,1978,136,616,0,424,1040,0,0,1040,0,0,2,0,1,5,,0,0,0,0,0,8,2009,465,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Unf,TA,SBrkr,Typ,,,,,Y,WD,Normal
3072,,1375,2,1,0,2,144,0,0,RM,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,TA,120,7,5,2004,2004,18,0,0,1375,1414,0,0,1414,0,0,2,0,1,6,2004,398,20,0,0,0,5,2006,466,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
10628,85,1277,2,1,0,2,0,176,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,TA,Gd,Gd,GLQ,TA,Po,20,7,5,1970,1970,0,778,0,499,1277,0,0,1277,1,0,1,0,1,5,1970,526,0,0,0,0,4,2007,467,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Flat,Tar&Grv,Plywood,Plywood,None,Unf,TA,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
9480,79,728,3,2,0,1,168,0,0,RL,Artery,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,LwQ,Gd,Gd,70,5,7,1942,1995,224,386,0,342,888,756,0,1644,0,0,1,1,1,7,1942,312,0,0,0,0,6,2007,468,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,Stone,Unf,Ex,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
11428,98,1626,3,1,0,3,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,Gd,20,8,5,2006,2006,248,0,0,1626,1634,0,0,1634,0,0,2,0,1,7,2006,866,44,0,0,0,5,2007,469,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
9291,76,832,3,0,0,2,144,0,0,RL,RRNe,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,,60,6,5,1993,1993,120,426,0,406,832,878,0,1710,0,0,2,1,1,7,1993,506,70,0,0,0,6,2008,470,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
6820,,1488,1,0,0,2,0,140,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Gd,,120,8,5,1985,1985,0,368,1120,0,1502,0,0,1502,1,0,1,1,1,4,1985,528,54,0,0,0,6,2010,471,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,TwnhsE,1Story,Gable,CompShg,HdBoard,HdBoard,None,BLQ,TA,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
11952,92,808,3,1,0,2,0,276,0,RL,PosA,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,Unf,TA,Gd,60,7,6,1977,1977,0,0,0,808,1161,808,0,1969,0,0,2,1,1,8,1977,534,0,0,0,0,11,2007,472,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,2Story,Mansard,WdShake,WdShing,Plywood,None,Unf,TA,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
3675,35,547,2,0,0,2,0,0,0,RM,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,Gd,GLQ,TA,,180,6,5,2005,2005,80,459,0,88,1072,0,0,1072,1,0,1,0,1,5,2005,525,28,0,0,0,6,2008,473,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,TwnhsE,SLvl,Gable,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,Basment,RFn,TA,TA,Y,WD,Normal
14977,110,1976,2,1,0,3,250,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Gd,GLQ,Gd,Ex,20,8,5,2006,2007,304,1350,0,626,1976,0,0,1976,1,0,2,0,1,7,2006,908,63,0,0,0,7,2007,474,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,New,Partial
5330,41,1494,2,0,0,2,96,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Ex,,120,8,5,2000,2000,0,1196,0,298,1652,0,0,1652,1,0,2,0,1,6,2000,499,48,0,0,0,8,2007,475,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
8480,80,970,2,0,0,2,0,192,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,GLQ,TA,,20,5,6,1963,1963,0,630,0,340,970,0,0,970,1,0,1,0,1,5,1996,624,24,0,0,0,7,2007,476,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,Unf,TA,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
13125,75,1478,3,1,0,2,140,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,Gd,GLQ,Gd,TA,20,6,5,1997,1998,215,994,0,484,1493,0,0,1493,1,0,2,0,1,7,1997,508,39,0,0,0,4,2008,477,Reg,Lvl,AllPub,Inside,Mod,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
13693,105,2153,3,1,0,3,414,0,1,RL,Norm,GasA,Pave,Y,PConc,Ex,TA,Gd,TA,Av,Unf,Ex,Gd,60,9,5,2006,2006,772,0,0,2153,2069,574,0,2643,0,0,2,1,1,9,2006,694,84,0,0,0,3,2007,478,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal
10637,79,1705,3,1,0,3,208,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Gd,GLQ,Gd,Gd,20,8,5,2007,2008,336,1288,0,417,1718,0,0,1718,1,0,2,0,1,7,2007,826,44,0,0,0,9,2009,479,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
5925,50,907,2,0,0,2,0,0,0,RM,Norm,GasA,Pave,Y,BrkTil,TA,TA,Fa,TA,No,Rec,TA,,30,4,7,1937,2000,435,168,0,739,1131,0,0,1131,0,0,1,0,1,7,1995,672,72,0,0,0,3,2007,480,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,1Fam,1Story,Hip,CompShg,Stucco,Stucco,BrkCmn,Unf,TA,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Alloca
16033,98,1833,3,1,0,3,519,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Gd,GLQ,Gd,Gd,20,9,5,2004,2005,378,1261,0,572,1850,0,0,1850,1,0,2,0,1,8,2004,772,112,0,0,0,3,2006,481,IR1,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
11846,72,1792,2,1,0,3,206,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Gd,GLQ,Ex,Gd,20,9,5,2003,2004,562,1567,0,225,1792,0,0,1792,1,0,2,0,1,6,2003,874,49,0,0,0,8,2006,482,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
2500,50,910,4,1,0,1,0,0,0,RM,Norm,GasA,Pave,Y,PConc,Gd,TA,TA,TA,No,ALQ,Ex,Gd,70,7,8,1915,2005,0,299,0,611,916,910,0,1826,1,0,1,1,1,7,1915,164,0,0,0,0,6,2009,483,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,1Fam,2Story,Gable,CompShg,Stucco,Stucco,None,Unf,Ex,SBrkr,Min2,Attchd,Unf,Fa,Fa,Y,WD,Normal
4500,32,1216,2,0,0,2,0,0,0,RM,Norm,GasA,Pave,Y,PConc,TA,TA,Ex,TA,No,GLQ,TA,,120,6,5,1998,1998,116,897,0,319,1216,0,0,1216,1,0,2,0,1,5,1998,402,125,0,0,0,5,2006,484,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Twnhs,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
7758,,999,3,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,TA,TA,No,ALQ,Gd,,20,5,7,1962,2001,0,588,0,411,999,0,0,999,1,0,1,0,1,6,1963,264,132,0,0,0,3,2007,485,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,Unf,Gd,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
9600,80,1113,3,1,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,Gd,TA,TA,TA,No,ALQ,Gd,Gd,20,5,7,1950,2007,0,607,0,506,1113,0,0,1113,0,0,1,0,1,5,1950,264,80,120,0,0,7,2009,486,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,Unf,Gd,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
10289,79,1073,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,,20,5,7,1965,1965,168,836,0,237,1073,0,0,1073,1,0,1,1,1,6,1965,515,0,0,0,0,6,2007,487,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Unf,TA,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
12243,70,1484,3,1,0,2,224,180,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,Av,ALQ,TA,TA,20,5,6,1971,1971,0,998,0,486,1484,0,0,1484,0,0,2,0,1,7,1971,487,0,0,0,0,2,2007,488,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,Unf,Gd,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
10800,60,954,3,1,0,2,142,0,0,RL,Norm,GasA,Pave,N,CBlock,TA,Fa,TA,Fa,No,BLQ,TA,Gd,190,5,4,1900,1970,0,664,0,290,1766,648,0,2414,0,0,2,0,2,10,1970,520,0,0,0,0,5,2006,489,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,Unf,TA,FuseA,Mod,Attchd,Unf,TA,Fa,N,ConLD,Normal
1526,21,630,1,0,0,1,0,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,Gd,Gd,TA,Av,GLQ,Gd,,180,4,8,1970,2002,0,515,0,115,630,0,0,630,1,0,1,0,1,3,1970,286,0,0,0,0,5,2009,490,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Twnhs,SFoyer,Gable,CompShg,CemntBd,CmentBd,None,Unf,TA,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
2665,,264,3,1,0,1,141,0,0,RM,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,Mn,Unf,TA,Gd,160,5,6,1976,1976,0,0,0,264,616,688,0,1304,0,0,1,1,1,4,1976,336,24,0,0,0,6,2008,491,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,None,Unf,TA,SBrkr,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal
9490,79,806,3,2,0,1,0,0,0,RL,Artery,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,Fa,TA,50,6,7,1941,1950,0,403,165,238,958,620,0,1578,1,0,1,0,1,5,1941,240,0,32,0,0,8,2006,492,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,Rec,TA,FuseA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
15578,105,728,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,TA,,60,6,5,2006,2006,0,0,0,728,728,728,0,1456,0,0,2,1,1,8,2006,429,0,0,0,0,5,2006,493,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Gd,SBrkr,Typ,Attchd,RFn,TA,TA,Y,New,Partial
7931,70,1269,3,1,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,Fa,20,5,6,1960,1960,0,374,532,363,1269,0,0,1269,0,0,1,1,1,6,1964,308,0,0,0,0,6,2008,494,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,LwQ,TA,FuseA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
5784,50,190,2,0,0,1,144,0,0,RM,Artery,GasA,Pave,Y,BrkTil,TA,TA,Fa,TA,No,Unf,TA,,30,5,8,1938,1996,0,0,0,190,886,0,0,886,0,0,1,0,1,4,1938,273,20,80,0,0,12,2009,495,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,Unf,Gd,FuseA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
7879,60,720,2,0,0,0,0,0,0,C (all),Norm,GasA,Pave,N,CBlock,TA,TA,TA,TA,No,Rec,TA,,30,4,5,1920,1950,0,495,0,225,720,0,0,720,0,0,1,0,1,4,,0,523,115,0,0,11,2009,496,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Unf,TA,FuseA,Typ,,,,,N,WD,Abnorml
12692,,3200,4,1,0,2,264,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,Gd,20,8,5,1992,1993,0,1231,0,1969,3228,0,0,3228,1,0,3,0,1,10,1992,546,75,291,0,0,5,2007,497,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
9120,60,1026,4,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,Gd,TA,TA,No,Rec,TA,,50,7,6,1925,1950,0,329,0,697,1133,687,0,1820,1,0,2,0,1,8,1925,240,100,0,0,0,6,2008,498,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,Unf,Ex,SBrkr,Typ,Detchd,Unf,TA,TA,N,WD,Normal
7800,65,864,3,0,0,1,64,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,ALQ,Gd,,20,5,7,1967,2004,89,450,0,414,899,0,0,899,0,0,1,0,1,5,1967,288,0,0,0,0,6,2009,499,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
7535,70,912,2,0,0,1,12,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,,20,5,7,1958,1985,0,111,279,522,912,0,0,912,0,1,1,0,1,5,1958,297,285,0,0,480,6,2007,500,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,LwQ,Fa,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
1890,21,672,3,0,0,1,144,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,,160,6,5,1973,1973,285,356,0,316,672,546,0,1218,0,0,1,1,1,7,1973,264,28,0,0,0,5,2007,501,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Unf,TA,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
9803,75,866,3,0,0,2,0,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,,60,7,5,2005,2005,0,400,0,466,866,902,0,1768,0,0,2,1,1,7,2005,603,108,0,0,0,2,2008,502,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Gd,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
9170,70,1214,2,0,0,2,0,0,0,RL,Feedr,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,,20,5,7,1965,1965,0,698,96,420,1214,0,0,1214,1,0,1,0,1,6,1965,461,0,184,0,400,4,2007,503,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,GLQ,Ex,SBrkr,Typ,Detchd,Unf,Fa,Fa,Y,WD,Normal
15602,100,1501,1,2,0,2,0,161,1,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,TA,20,7,8,1959,1997,0,1247,0,254,1801,0,0,1801,1,0,2,0,1,6,1959,484,54,0,0,0,3,2010,504,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,Unf,TA,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
2308,24,855,3,1,0,2,260,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,Fa,160,6,5,1974,1974,0,257,495,103,855,467,0,1322,0,1,2,1,1,6,1974,440,0,0,0,0,6,2009,505,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,TwnhsE,2Story,Gable,CompShg,Plywood,Brk Cmn,None,Rec,TA,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
7596,60,960,4,0,0,2,0,0,0,RM,Artery,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,TA,,90,5,5,1952,1952,360,0,0,960,960,1000,0,1960,0,0,2,0,2,10,1952,400,0,0,0,0,7,2009,506,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Duplex,2Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,Unf,Gd,SBrkr,Typ,Detchd,Unf,TA,TA,N,COD,Normal
9554,80,777,3,1,0,2,182,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,TA,60,8,5,1993,1994,125,380,0,397,1065,846,0,1911,0,0,2,1,1,8,1993,471,81,0,0,0,9,2006,507,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
7862,75,1218,2,0,0,2,0,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,,20,6,5,2009,2009,0,27,0,1191,1218,0,0,1218,0,0,2,0,1,4,2009,676,102,0,0,0,9,2009,508,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,New,Partial
9600,60,689,3,1,0,2,0,0,0,RM,Norm,GasA,Pave,Y,BrkTil,TA,Ex,TA,TA,No,Rec,Gd,Gd,70,7,9,1928,2005,0,141,0,548,689,689,0,1378,0,0,2,0,1,7,1928,360,0,116,0,0,10,2008,509,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,2Story,Gambrel,CompShg,MetalSd,MetalSd,None,Unf,Ex,SBrkr,Typ,Detchd,Unf,TA,TA,N,WD,Normal
9600,80,1041,3,0,0,1,224,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,,20,5,6,1959,1959,132,991,0,50,1041,0,0,1041,1,0,1,0,1,6,1959,270,88,0,0,0,7,2009,510,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
14559,75,1008,2,2,0,1,324,168,0,RL,Norm,GasA,Pave,Y,CBlock,Gd,TA,TA,TA,No,BLQ,TA,TA,20,5,7,1951,2000,70,650,180,178,1363,0,0,1363,1,0,1,0,1,6,1951,288,42,0,0,2000,6,2009,511,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,Rec,Ex,SBrkr,Min1,CarPort,Unf,TA,TA,Y,WD,Normal
6792,40,1368,2,1,0,2,132,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,Gd,120,7,5,2005,2006,94,0,0,1368,1368,0,0,1368,0,0,2,0,1,6,2005,474,35,0,0,0,3,2006,512,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,New,Partial
9100,70,864,3,0,0,2,0,0,0,RL,Feedr,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,,20,5,5,1958,1958,0,521,174,169,864,0,0,864,1,0,1,0,1,5,1964,624,0,0,0,0,7,2006,513,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,LwQ,TA,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
9187,71,1084,3,0,0,2,120,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,Gd,TA,TA,No,ALQ,TA,,20,6,5,1983,1983,0,336,0,748,1080,0,0,1080,0,0,1,1,1,5,1983,484,0,158,0,0,6,2007,514,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,TA,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
10594,55,768,2,0,0,1,0,0,0,RL,Norm,Grav,Pave,N,BrkTil,TA,TA,TA,TA,No,Unf,TA,,45,5,5,1926,1950,0,0,0,768,789,0,0,789,0,0,1,0,1,5,1926,200,0,112,0,0,6,2007,515,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,None,Unf,Fa,SBrkr,Typ,Detchd,Unf,Po,Po,Y,WD,Normal
12220,94,2006,3,1,0,3,156,0,1,RL,Norm,GasA,Pave,Y,CBlock,Ex,TA,Ex,TA,No,GLQ,Ex,Gd,20,10,5,2009,2009,305,1436,0,570,2020,0,0,2020,1,0,2,1,1,9,2009,900,54,0,0,0,9,2009,516,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,New,Partial
10448,,689,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,TA,TA,80,6,6,1972,1972,333,0,0,689,1378,741,0,2119,0,0,2,1,1,7,1972,583,104,0,0,0,8,2009,517,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,Unf,TA,SBrkr,Typ,Attchd,RFn,TA,TA,Y,COD,Abnorml
